Word, Count, Time_exc
caminado, 5, 0.025, 50
caminallas, 1, 0.025, 50
caminan, 2, 0.025, 50
caminando, 10, 0.025, 50
caminante, 8, 0.025, 50
caminantes, 10, 0.025, 50
caminar, 31, 0.025, 50
caminaron, 3, 0.025, 50
caminase, 2, 0.025, 50
caminasen, 2, 0.025, 50
camine, 2, 0.025, 50
caminemos, 2, 0.025, 50
caminen, 1, 0.025, 50
camino, 246, 0.025, 50
caminos, 38, 0.025, 50
caminábamos, 1, 0.025, 50
caminé, 2, 0.025, 50
caminó, 1, 0.025, 50
camisa, 19, 0.025, 50
camisas, 11, 0.025, 50
camoes, 1, 0.025, 50
campana, 4, 0.025, 50
campanario, 2, 0.025, 50
campanas, 7, 0.025, 50
campaña, 18, 0.025, 50
campañas, 1, 0.025, 50
campea, 6, 0.025, 50
campeaba, 1, 0.025, 50
campeador, 1, 0.025, 50
campear, 1, 0.025, 50
campeó, 1, 0.025, 50
campo, 86, 0.025, 50
campos, 21, 0.025, 50
camuza, 3, 0.025, 50
canal, 2, 0.025, 50
canales, 1, 0.025, 50
canalla, 14, 0.025, 50
cananea, 1, 0.025, 50
cananeas, 2, 0.025, 50
canario, 1, 0.025, 50
canas, 5, 0.025, 50
canasta, 2, 0.025, 50
cancionero, 1, 0.025, 50
canciones, 3, 0.025, 50
canción, 5, 0.025, 50
candado, 2, 0.025, 50
candados, 1, 0.025, 50
candaya, 10, 0.025, 50
candayesca, 1, 0.025, 50
candeal, 3, 0.025, 50
candeleros, 2, 0.025, 50
candelillas, 1, 0.025, 50
candil, 7, 0.025, 50
candilazo, 1, 0.025, 50
candilazos, 1, 0.025, 50
candiles, 1, 0.025, 50
canelones, 1, 0.025, 50
canequí, 1, 0.025, 50
canes, 3, 0.025, 50
canillas, 1, 0.025, 50
canina, 1, 0.025, 50
canonicato, 1, 0.025, 50
canonizan, 1, 0.025, 50
canonizar, 1, 0.025, 50
canonizaron, 1, 0.025, 50
cansa, 2, 0.025, 50
cansaba, 1, 0.025, 50
cansaban, 1, 0.025, 50
cansada, 4, 0.025, 50
cansado, 13, 0.025, 50
cansados, 7, 0.025, 50
cansan, 1, 0.025, 50
cansancio, 11, 0.025, 50
cansar, 1, 0.025, 50
cansaran, 1, 0.025, 50
cansarme, 1, 0.025, 50
cansaros, 1, 0.025, 50
cansarse, 4, 0.025, 50
cansas, 1, 0.025, 50
cansase, 1, 0.025, 50
canse, 2, 0.025, 50
canses, 3, 0.025, 50
cansábanse, 1, 0.025, 50
cansé, 1, 0.025, 50
canséis, 5, 0.025, 50
cansóle, 1, 0.025, 50
cansóse, 2, 0.025, 50
canta, 18, 0.025, 50
cantaba, 8, 0.025, 50
cantaban, 3, 0.025, 50
cantadas, 1, 0.025, 50
cantado, 1, 0.025, 50
cantados, 1, 0.025, 50
cantan, 1, 0.025, 50
cantando, 13, 0.025, 50
cantar, 16, 0.025, 50
cantara, 1, 0.025, 50
cantares, 1, 0.025, 50
cantarillo, 1, 0.025, 50
cantaron, 1, 0.025, 50
cantará, 1, 0.025, 50
cantaré, 1, 0.025, 50
cantas, 1, 0.025, 50
cantase, 3, 0.025, 50
cantasen, 1, 0.025, 50
cante, 3, 0.025, 50
canten, 2, 0.025, 50
canterà, 1, 0.025, 50
cantes, 1, 0.025, 50
cantidad, 23, 0.025, 50
cantillana, 1, 0.025, 50
cantillo, 2, 0.025, 50
cantimploras, 1, 0.025, 50
canto, 20, 0.025, 50
cantor, 5, 0.025, 50
cantores, 1, 0.025, 50
cantos, 1, 0.025, 50
cantueso, 1, 0.025, 50
cantusado, 1, 0.025, 50
cantía, 2, 0.025, 50
cantó, 9, 0.025, 50
canísima, 1, 0.025, 50
canónigo, 35, 0.025, 50
canónigos, 2, 0.025, 50
caos, 2, 0.025, 50
cap, 1, 0.025, 50
capa, 9, 0.025, 50
capachos, 1, 0.025, 50
capacidad, 1, 0.025, 50
caparum, 1, 0.025, 50
capas, 1, 0.025, 50
capataces, 1, 0.025, 50
capaz, 8, 0.025, 50
capellanes, 1, 0.025, 50
capellina, 2, 0.025, 50
capellán, 13, 0.025, 50
caperuza, 3, 0.025, 50
caperuzas, 7, 0.025, 50
capilla, 5, 0.025, 50
capillas, 2, 0.025, 50
capirotes, 1, 0.025, 50
capital, 1, 0.025, 50
capitales, 2, 0.025, 50
capitana, 9, 0.025, 50
capitanas, 1, 0.025, 50
capitanes, 11, 0.025, 50
capitán, 43, 0.025, 50
capones, 1, 0.025, 50
capotillo, 2, 0.025, 50
caprichoso, 1, 0.025, 50
captar, 1, 0.025, 50
captiva, 1, 0.025, 50
captivo, 2, 0.025, 50
capuchino, 1, 0.025, 50
capullos, 1, 0.025, 50
caput, 1, 0.025, 50
capuz, 1, 0.025, 50
capítulo, 152, 0.025, 50
capítulos, 4, 0.025, 50
cara, 19, 0.025, 50
caracol, 2, 0.025, 50
caracteres, 1, 0.025, 50
caracuel, 2, 0.025, 50
caraculiambro, 1, 0.025, 50
caramanchón, 2, 0.025, 50
caramillos, 1, 0.025, 50
caras, 3, 0.025, 50
carbuncos, 1, 0.025, 50
carbón, 1, 0.025, 50
carcaj, 1, 0.025, 50
carcajes, 2, 0.025, 50
carcajona, 1, 0.025, 50
carcaños, 2, 0.025, 50
carcoma, 1, 0.025, 50
carcomen, 1, 0.025, 50
carcomida, 1, 0.025, 50
cardado, 2, 0.025, 50
cardenal, 3, 0.025, 50
cardenales, 2, 0.025, 50
cardenio, 95, 0.025, 50
cardinales, 1, 0.025, 50
carece, 2, 0.025, 50
carecen, 4, 0.025, 50
carecer, 2, 0.025, 50
carecería, 1, 0.025, 50
careciendo, 1, 0.025, 50
careciera, 1, 0.025, 50
carecieran, 1, 0.025, 50
careciere, 1, 0.025, 50
carecieron, 2, 0.025, 50
carestía, 2, 0.025, 50
carga, 24, 0.025, 50
cargaba, 2, 0.025, 50
cargaban, 1, 0.025, 50
cargada, 3, 0.025, 50
cargado, 4, 0.025, 50
cargados, 1, 0.025, 50
cargan, 3, 0.025, 50
cargando, 1, 0.025, 50
cargar, 3, 0.025, 50
cargaron, 4, 0.025, 50
cargarse, 1, 0.025, 50
cargas, 1, 0.025, 50
cargo, 47, 0.025, 50
cargos, 3, 0.025, 50
cargues, 1, 0.025, 50
cargó, 2, 0.025, 50
caribdis, 1, 0.025, 50
caricias, 1, 0.025, 50
caridad, 11, 0.025, 50
carirredonda, 1, 0.025, 50
carirredondo, 1, 0.025, 50
caritativa, 2, 0.025, 50
caritativas, 1, 0.025, 50
caritativo, 9, 0.025, 50
cariño, 5, 0.025, 50
carlo, 1, 0.025, 50
carlomagno, 8, 0.025, 50
carlos, 1, 0.025, 50
carloto, 1, 0.025, 50
carmesí, 3, 0.025, 50
carmín, 1, 0.025, 50
carnal, 1, 0.025, 50
carnazas, 1, 0.025, 50
carne, 32, 0.025, 50
carnero, 3, 0.025, 50
carneros, 8, 0.025, 50
carnes, 27, 0.025, 50
carnestolendas, 1, 0.025, 50
carniceros, 2, 0.025, 50
carnicerías, 1, 0.025, 50
caro, 9, 0.025, 50
carolea, 1, 0.025, 50
caros, 1, 0.025, 50
carpio, 5, 0.025, 50
carpían, 1, 0.025, 50
carrasco, 57, 0.025, 50
carrascón, 3, 0.025, 50
carrera, 19, 0.025, 50
carreras, 7, 0.025, 50
carreta, 19, 0.025, 50
carretero, 11, 0.025, 50
carreteros, 1, 0.025, 50
carricoche, 1, 0.025, 50
carril, 1, 0.025, 50
carrillo, 1, 0.025, 50
carrillos, 4, 0.025, 50
carriola, 1, 0.025, 50
carro, 53, 0.025, 50
carros, 3, 0.025, 50
carrozas, 2, 0.025, 50
carta, 95, 0.025, 50
cartagena, 2, 0.025, 50
cartago, 2, 0.025, 50
cartapacio, 2, 0.025, 50
cartapacios, 4, 0.025, 50
cartas, 27, 0.025, 50
cartel, 2, 0.025, 50
cartones, 1, 0.025, 50
cartujos, 2, 0.025, 50
carácteres, 1, 0.025, 50
caráteres, 1, 0.025, 50
carátula, 1, 0.025, 50
carísimo, 2, 0.025, 50
carísimos, 2, 0.025, 50
carón, 1, 0.025, 50
casa, 335, 0.025, 50
casaba, 2, 0.025, 50
casaca, 3, 0.025, 50
casada, 6, 0.025, 50
casadas, 4, 0.025, 50
casadla, 1, 0.025, 50
casado, 19, 0.025, 50
casados, 3, 0.025, 50
casamentero, 1, 0.025, 50
casamiento, 12, 0.025, 50
casamientos, 2, 0.025, 50
casamos, 1, 0.025, 50
casan, 1, 0.025, 50
casaos, 1, 0.025, 50
casar, 17, 0.025, 50
casara, 2, 0.025, 50
casare, 2, 0.025, 50
casarla, 3, 0.025, 50
casarme, 9, 0.025, 50
casarnos, 1, 0.025, 50
casarse, 12, 0.025, 50
casarás, 1, 0.025, 50
casaría, 1, 0.025, 50
casarían, 1, 0.025, 50
casas, 30, 0.025, 50
casase, 3, 0.025, 50
cascabel, 1, 0.025, 50
cascabeles, 4, 0.025, 50
cascajo, 4, 0.025, 50
casco, 1, 0.025, 50
cascos, 11, 0.025, 50
case, 11, 0.025, 50
casen, 1, 0.025, 50
casero, 1, 0.025, 50
caseros, 1, 0.025, 50
casi, 115, 0.025, 50
casilda, 2, 0.025, 50
casildea, 9, 0.025, 50
casillas, 2, 0.025, 50
caso, 130, 0.025, 50
casos, 18, 0.025, 50
caspa, 1, 0.025, 50
casta, 8, 0.025, 50
castamente, 1, 0.025, 50
castas, 2, 0.025, 50
castaños, 2, 0.025, 50
castellana, 14, 0.025, 50
castellanas, 3, 0.025, 50
castellano, 24, 0.025, 50
castellanos, 2, 0.025, 50
castidad, 1, 0.025, 50
castiga, 1, 0.025, 50
castigado, 4, 0.025, 50
castigados, 5, 0.025, 50
castigalle, 2, 0.025, 50
castigallos, 1, 0.025, 50
castigando, 1, 0.025, 50
castigar, 15, 0.025, 50
castigarle, 1, 0.025, 50
castigarme, 2, 0.025, 50
castigarnos, 1, 0.025, 50
castigaros, 2, 0.025, 50
castigaré, 1, 0.025, 50
castigo, 17, 0.025, 50
castigue, 1, 0.025, 50
castiguen, 1, 0.025, 50
castigándome, 1, 0.025, 50
castigó, 1, 0.025, 50
castilla, 8, 0.025, 50
castillo, 144, 0.025, 50
castillos, 9, 0.025, 50
castiza, 1, 0.025, 50
castizo, 1, 0.025, 50
casto, 3, 0.025, 50
castor, 1, 0.025, 50
castos, 2, 0.025, 50
castrador, 1, 0.025, 50
castígalos, 1, 0.025, 50
castígame, 1, 0.025, 50
castíguele, 2, 0.025, 50
castíguese, 1, 0.025, 50
casárase, 1, 0.025, 50
casármela, 1, 0.025, 50
casó, 5, 0.025, 50
cata, 5, 0.025, 50
catadura, 5, 0.025, 50
cataduras, 1, 0.025, 50
catalana, 2, 0.025, 50
cataluña, 1, 0.025, 50
cataratas, 2, 0.025, 50
catarle, 1, 0.025, 50
catarriberas, 1, 0.025, 50
catarro, 1, 0.025, 50
catarros, 1, 0.025, 50
catay, 2, 0.025, 50
cate, 2, 0.025, 50
catedrático, 2, 0.025, 50
caterva, 11, 0.025, 50
catilina, 1, 0.025, 50
cato, 2, 0.025, 50
catonianas, 1, 0.025, 50
catorce, 10, 0.025, 50
catorceno, 1, 0.025, 50
catálogo, 2, 0.025, 50
catándole, 1, 0.025, 50
caté, 1, 0.025, 50
católica, 9, 0.025, 50
católicas, 4, 0.025, 50
católico, 13, 0.025, 50
católicos, 3, 0.025, 50
catón, 5, 0.025, 50
caudal, 3, 0.025, 50
caudaloso, 1, 0.025, 50
caudalosos, 1, 0.025, 50
causa, 124, 0.025, 50
causaba, 5, 0.025, 50
causaban, 2, 0.025, 50
causado, 10, 0.025, 50
causadora, 1, 0.025, 50
causan, 1, 0.025, 50
causar, 7, 0.025, 50
causara, 1, 0.025, 50
causarme, 1, 0.025, 50
causarán, 1, 0.025, 50
causas, 10, 0.025, 50
cause, 4, 0.025, 50
causábanle, 1, 0.025, 50
causó, 8, 0.025, 50
causóme, 1, 0.025, 50
cautela, 3, 0.025, 50
cauterio, 1, 0.025, 50
cauterios, 1, 0.025, 50
cautiva, 10, 0.025, 50
cautivado, 1, 0.025, 50
cautivan, 1, 0.025, 50
cautivar, 1, 0.025, 50
cautivarla, 1, 0.025, 50
cautivaron, 4, 0.025, 50
cautiverio, 6, 0.025, 50
cautivo, 43, 0.025, 50
cautivos, 19, 0.025, 50
cautivó, 1, 0.025, 50
cauto, 1, 0.025, 50
cava, 7, 0.025, 50
cavaba, 1, 0.025, 50
cavando, 2, 0.025, 50
cavar, 1, 0.025, 50
cavase, 1, 0.025, 50
caverna, 1, 0.025, 50
cavernas, 2, 0.025, 50
cavial, 1, 0.025, 50
caviloso, 1, 0.025, 50
caya, 1, 0.025, 50
cayado, 1, 0.025, 50
cayan, 1, 0.025, 50
cayas, 1, 0.025, 50
cayendo, 3, 0.025, 50
cayera, 5, 0.025, 50
cayeran, 1, 0.025, 50
cayere, 2, 0.025, 50
cayeron, 11, 0.025, 50
cayese, 5, 0.025, 50
cayesen, 2, 0.025, 50
cayo, 1, 0.025, 50
cayó, 23, 0.025, 50
caza, 24, 0.025, 50
cazador, 1, 0.025, 50
cazadora, 3, 0.025, 50
cazadores, 9, 0.025, 50
cazando, 1, 0.025, 50
cazarle, 1, 0.025, 50
cazas, 1, 0.025, 50
cazoleros, 1, 0.025, 50
cazos, 1, 0.025, 50
caí, 6, 0.025, 50
caía, 7, 0.025, 50
caían, 5, 0.025, 50
caída, 25, 0.025, 50
caídas, 2, 0.025, 50
caído, 36, 0.025, 50
caídos, 5, 0.025, 50
caíste, 1, 0.025, 50
caña, 25, 0.025, 50
cañaheja, 3, 0.025, 50
cañas, 4, 0.025, 50
caño, 2, 0.025, 50
cañones, 3, 0.025, 50
cañutillo, 1, 0.025, 50
cañutillos, 1, 0.025, 50
cañuto, 2, 0.025, 50
cañutos, 1, 0.025, 50
cañón, 4, 0.025, 50
cebada, 13, 0.025, 50
cebado, 1, 0.025, 50
cebar, 1, 0.025, 50
cebarla, 1, 0.025, 50
cebo, 2, 0.025, 50
cebolla, 5, 0.025, 50
cebollas, 3, 0.025, 50
cebollinas, 2, 0.025, 50
cebolluda, 1, 0.025, 50
cebra, 3, 0.025, 50
ceca, 1, 0.025, 50
cecear, 1, 0.025, 50
cecial, 13, 0.025, 50
cecina, 1, 0.025, 50
cedazo, 1, 0.025, 50
cedulilla, 1, 0.025, 50
cegara, 1, 0.025, 50
cegaron, 1, 0.025, 50
cegase, 2, 0.025, 50
ceguedad, 1, 0.025, 50
ceguera, 1, 0.025, 50
ceguezuelo, 2, 0.025, 50
cejas, 9, 0.025, 50
cejijunta, 1, 0.025, 50
celaba, 1, 0.025, 50
celada, 35, 0.025, 50
celadas, 1, 0.025, 50
celebra, 1, 0.025, 50
celebraba, 1, 0.025, 50
celebrada, 3, 0.025, 50
celebrado, 2, 0.025, 50
celebrados, 1, 0.025, 50
celebran, 3, 0.025, 50
celebrar, 5, 0.025, 50
celebrarla, 1, 0.025, 50
celebraron, 1, 0.025, 50
celebrarse, 1, 0.025, 50
celebrarán, 1, 0.025, 50
celebraré, 1, 0.025, 50
celebro, 7, 0.025, 50
celebros, 1, 0.025, 50
celebrándola, 1, 0.025, 50
celebrándote, 1, 0.025, 50
celebérrimo, 2, 0.025, 50
celebérrimos, 1, 0.025, 50
celemín, 2, 0.025, 50
celeridad, 3, 0.025, 50
celeste, 1, 0.025, 50
celestes, 2, 0.025, 50
celestiales, 1, 0.025, 50
celillos, 1, 0.025, 50
celo, 5, 0.025, 50
celos, 23, 0.025, 50
celosa, 4, 0.025, 50
celoso, 7, 0.025, 50
celosía, 2, 0.025, 50
celosías, 2, 0.025, 50
celsitud, 1, 0.025, 50
cena, 16, 0.025, 50
cenaban, 1, 0.025, 50
cenado, 2, 0.025, 50
cenamos, 1, 0.025, 50
cenando, 2, 0.025, 50
cenar, 14, 0.025, 50
cenaron, 7, 0.025, 50
cenará, 1, 0.025, 50
cenaréis, 1, 0.025, 50
cenas, 1, 0.025, 50
cenase, 1, 0.025, 50
cencerril, 2, 0.025, 50
cencerro, 1, 0.025, 50
cencerros, 4, 0.025, 50
cencerruna, 1, 0.025, 50
cendal, 3, 0.025, 50
cenemos, 1, 0.025, 50
ceniza, 1, 0.025, 50
cenizas, 3, 0.025, 50
censo, 1, 0.025, 50
censos, 1, 0.025, 50
censura, 1, 0.025, 50
censuradores, 1, 0.025, 50
censurando, 1, 0.025, 50
censurar, 1, 0.025, 50
centinela, 3, 0.025, 50
centinelas, 4, 0.025, 50
centro, 4, 0.025, 50
cenó, 3, 0.025, 50
cenóse, 1, 0.025, 50
cepas, 1, 0.025, 50
ceptro, 3, 0.025, 50
ceptros, 2, 0.025, 50
cera, 10, 0.025, 50
cerbatana, 1, 0.025, 50
cerbelo, 2, 0.025, 50
cerca, 79, 0.025, 50
cercada, 2, 0.025, 50
cercado, 1, 0.025, 50
cercan, 2, 0.025, 50
cercana, 3, 0.025, 50
cercano, 1, 0.025, 50
cercanos, 2, 0.025, 50
cercen, 3, 0.025, 50
cercenara, 1, 0.025, 50
cerco, 4, 0.025, 50
cerda, 1, 0.025, 50
cerdas, 5, 0.025, 50
cerdosa, 2, 0.025, 50
ceremonia, 4, 0.025, 50
ceremonial, 1, 0.025, 50
ceremonias, 19, 0.025, 50
cerimonia, 1, 0.025, 50
cernadero, 2, 0.025, 50
cernido, 2, 0.025, 50
cernícalo, 1, 0.025, 50
cerraba, 1, 0.025, 50
cerraban, 1, 0.025, 50
cerrada, 15, 0.025, 50
cerradas, 4, 0.025, 50
cerrado, 9, 0.025, 50
cerrados, 7, 0.025, 50
cerradura, 1, 0.025, 50
cerraduras, 1, 0.025, 50
cerrar, 15, 0.025, 50
cerrara, 1, 0.025, 50
cerrarla, 1, 0.025, 50
cerrarlos, 1, 0.025, 50
cerraron, 3, 0.025, 50
cerrarán, 1, 0.025, 50
cerras, 1, 0.025, 50
cerrase, 1, 0.025, 50
cerrasen, 1, 0.025, 50
cerremos, 1, 0.025, 50
cerrera, 2, 0.025, 50
cerro, 2, 0.025, 50
cerrojo, 2, 0.025, 50
cerros, 3, 0.025, 50
cerró, 12, 0.025, 50
cerróse, 1, 0.025, 50
certeza, 1, 0.025, 50
certidumbre, 3, 0.025, 50
certificado, 1, 0.025, 50
certificarme, 1, 0.025, 50
certificaron, 1, 0.025, 50
certificarse, 1, 0.025, 50
certifico, 3, 0.025, 50
certificándoles, 1, 0.025, 50
certificándose, 1, 0.025, 50
certísima, 1, 0.025, 50
certísimo, 1, 0.025, 50
certísimos, 1, 0.025, 50
cervantes, 15, 0.025, 50
cervellón, 1, 0.025, 50
cervices, 1, 0.025, 50
cervino, 1, 0.025, 50
cesaba, 6, 0.025, 50
cesaban, 3, 0.025, 50
cesado, 1, 0.025, 50
cesan, 1, 0.025, 50
cesar, 2, 0.025, 50
cesara, 1, 0.025, 50
cesaría, 1, 0.025, 50
cesarían, 1, 0.025, 50
cesen, 2, 0.025, 50
cesó, 8, 0.025, 50
cetina, 2, 0.025, 50
cetro, 6, 0.025, 50
cetros, 2, 0.025, 50
cevil, 1, 0.025, 50
ceñida, 2, 0.025, 50
ceñido, 2, 0.025, 50
ceñirle, 1, 0.025, 50
ceñía, 1, 0.025, 50
ceñíale, 1, 0.025, 50
ceñían, 2, 0.025, 50
chamelote, 1, 0.025, 50
chamuscado, 1, 0.025, 50
chamuscados, 1, 0.025, 50
chancillerías, 1, 0.025, 50
chanto, 1, 0.025, 50
chapa, 2, 0.025, 50
chapada, 1, 0.025, 50
chapas, 1, 0.025, 50
chapines, 1, 0.025, 50
chapiteles, 1, 0.025, 50
chapín, 1, 0.025, 50
charní, 1, 0.025, 50
chata, 4, 0.025, 50
chica, 1, 0.025, 50
chichones, 1, 0.025, 50
chico, 2, 0.025, 50
chicoria, 1, 0.025, 50
chicos, 2, 0.025, 50
chilladores, 1, 0.025, 50
chimenea, 3, 0.025, 50
china, 3, 0.025, 50
chinche, 1, 0.025, 50
chinela, 1, 0.025, 50
chinelas, 1, 0.025, 50
chinesca, 1, 0.025, 50
chipre, 3, 0.025, 50
chirimías, 9, 0.025, 50
chirrío, 1, 0.025, 50
chismosas, 1, 0.025, 50
chocarrero, 1, 0.025, 50
choquezuelas, 1, 0.025, 50
choza, 3, 0.025, 50
chozas, 6, 0.025, 50
christus, 1, 0.025, 50
chufeta, 1, 0.025, 50
chupados, 1, 0.025, 50
churrillera, 1, 0.025, 50
churumbelas, 1, 0.025, 50
chusma, 11, 0.025, 50
chuzo, 1, 0.025, 50
cianíis, 2, 0.025, 50
cibera, 3, 0.025, 50
cicatrices, 1, 0.025, 50
ciceroniana, 2, 0.025, 50
cicerón, 3, 0.025, 50
cid, 7, 0.025, 50
cide, 38, 0.025, 50
cides, 1, 0.025, 50
ciega, 4, 0.025, 50
ciegan, 2, 0.025, 50
ciego, 11, 0.025, 50
ciegos, 3, 0.025, 50
ciegue, 1, 0.025, 50
cielo, 252, 0.025, 50
cielos, 24, 0.025, 50
cien, 35, 0.025, 50
ciencia, 20, 0.025, 50
ciencias, 8, 0.025, 50
cieno, 3, 0.025, 50
ciento, 16, 0.025, 50
cientos, 1, 0.025, 50
cierra, 6, 0.025, 50
cierre, 3, 0.025, 50
cierta, 25, 0.025, 50
ciertas, 11, 0.025, 50
cierto, 122, 0.025, 50
ciertos, 14, 0.025, 50
cifra, 4, 0.025, 50
cifradas, 1, 0.025, 50
cifrado, 1, 0.025, 50
cifras, 1, 0.025, 50
cifró, 1, 0.025, 50
cigüeñas, 1, 0.025, 50
cima, 14, 0.025, 50
cimenterios, 1, 0.025, 50
cimiento, 3, 0.025, 50
cimientos, 1, 0.025, 50
cimitarra, 1, 0.025, 50
cincha, 1, 0.025, 50
cinchado, 4, 0.025, 50
cinchar, 1, 0.025, 50
cinchas, 8, 0.025, 50
cinco, 47, 0.025, 50
cincuenta, 16, 0.025, 50
cinta, 2, 0.025, 50
cintas, 3, 0.025, 50
cinto, 1, 0.025, 50
cintura, 9, 0.025, 50
cipiones, 1, 0.025, 50
cipión, 1, 0.025, 50
ciprés, 3, 0.025, 50
circe, 1, 0.025, 50
circuito, 1, 0.025, 50
circunspecto, 1, 0.025, 50
circunstancia, 2, 0.025, 50
circunstancias, 9, 0.025, 50
circunstantes, 19, 0.025, 50
circunvecinas, 4, 0.025, 50
circunvecinos, 3, 0.025, 50
circustancias, 1, 0.025, 50
circustantes, 4, 0.025, 50
ciriales, 1, 0.025, 50
cirimonias, 1, 0.025, 50
cirongilio, 5, 0.025, 50
cirujano, 1, 0.025, 50
cismáticos, 1, 0.025, 50
cita, 3, 0.025, 50
citación, 1, 0.025, 50
citan, 1, 0.025, 50
citar, 2, 0.025, 50
citas, 1, 0.025, 50
ciudad, 102, 0.025, 50
ciudadano, 2, 0.025, 50
ciudades, 12, 0.025, 50
civil, 1, 0.025, 50
ciñe, 1, 0.025, 50
ciñen, 1, 0.025, 50
ciñese, 1, 0.025, 50
ciñiéndole, 1, 0.025, 50
ciñó, 1, 0.025, 50
ciñóse, 2, 0.025, 50
clara, 41, 0.025, 50
claraboya, 3, 0.025, 50
claramente, 11, 0.025, 50
claras, 13, 0.025, 50
claridad, 15, 0.025, 50
claridiana, 1, 0.025, 50
clarines, 4, 0.025, 50
claro, 51, 0.025, 50
claroescuro, 1, 0.025, 50
claros, 3, 0.025, 50
clarísima, 1, 0.025, 50
clarísimo, 3, 0.025, 50
clarísimos, 1, 0.025, 50
claudia, 18, 0.025, 50
clauquel, 1, 0.025, 50
claustro, 3, 0.025, 50
clava, 1, 0.025, 50
clavadas, 1, 0.025, 50
clavado, 1, 0.025, 50
clavados, 3, 0.025, 50
clavaron, 1, 0.025, 50
claven, 1, 0.025, 50
claves, 1, 0.025, 50
clavija, 11, 0.025, 50
clavijo, 6, 0.025, 50
clavileño, 19, 0.025, 50
clavo, 1, 0.025, 50
clavos, 1, 0.025, 50
clavásedes, 1, 0.025, 50
clavó, 2, 0.025, 50
clavósele, 1, 0.025, 50
clemencia, 1, 0.025, 50
clemente, 1, 0.025, 50
clenardo, 1, 0.025, 50
clerical, 1, 0.025, 50
clima, 1, 0.025, 50
climas, 1, 0.025, 50
clori, 8, 0.025, 50
clérigo, 2, 0.025, 50
clérigos, 4, 0.025, 50
clíticas, 1, 0.025, 50
cobarde, 14, 0.025, 50
cobardes, 3, 0.025, 50
cobardía, 4, 0.025, 50
cobija, 1, 0.025, 50
cobraba, 1, 0.025, 50
cobrado, 4, 0.025, 50
cobrar, 15, 0.025, 50
cobraremos, 1, 0.025, 50
cobraron, 3, 0.025, 50
cobrarán, 2, 0.025, 50
cobraré, 1, 0.025, 50
cobraría, 1, 0.025, 50
cobrase, 2, 0.025, 50
cobre, 8, 0.025, 50
cobres, 1, 0.025, 50
cobro, 3, 0.025, 50
cobró, 3, 0.025, 50
coces, 13, 0.025, 50
coche, 34, 0.025, 50
cochero, 2, 0.025, 50
coches, 1, 0.025, 50
cocidas, 2, 0.025, 50
cocido, 3, 0.025, 50
cocina, 2, 0.025, 50
cocineras, 1, 0.025, 50
cocinero, 3, 0.025, 50
cocineros, 2, 0.025, 50
cociéndolos, 1, 0.025, 50
coco, 2, 0.025, 50
cocodrilo, 1, 0.025, 50
cocos, 1, 0.025, 50
cocía, 3, 0.025, 50
codicia, 5, 0.025, 50
codiciada, 1, 0.025, 50
codicilo, 3, 0.025, 50
codicio, 1, 0.025, 50
codiciosa, 1, 0.025, 50
codicioso, 7, 0.025, 50
codiciosos, 3, 0.025, 50
codo, 2, 0.025, 50
codos, 2, 0.025, 50
cofadría, 1, 0.025, 50
cofias, 1, 0.025, 50
cofradía, 3, 0.025, 50
cofre, 2, 0.025, 50
cofrecillo, 2, 0.025, 50
cofres, 2, 0.025, 50
coge, 5, 0.025, 50
cogen, 2, 0.025, 50
coger, 8, 0.025, 50
cogerla, 1, 0.025, 50
cogerá, 1, 0.025, 50
cogeré, 1, 0.025, 50
cogido, 8, 0.025, 50
cogidos, 1, 0.025, 50
cogiendo, 6, 0.025, 50
cogiera, 1, 0.025, 50
cogieron, 1, 0.025, 50
cogiese, 1, 0.025, 50
cogitationes, 1, 0.025, 50
cogiéndola, 2, 0.025, 50
cogiéndole, 1, 0.025, 50
cogiéronle, 1, 0.025, 50
cogiéronlos, 1, 0.025, 50
cogió, 5, 0.025, 50
cogióla, 1, 0.025, 50
cogióle, 1, 0.025, 50
cogote, 2, 0.025, 50
cogía, 2, 0.025, 50
cohechan, 1, 0.025, 50
cohecharme, 1, 0.025, 50
cohecho, 5, 0.025, 50
cohechos, 1, 0.025, 50
cohetes, 1, 0.025, 50
cohonda, 1, 0.025, 50
coima, 1, 0.025, 50
coja, 2, 0.025, 50
cojea, 2, 0.025, 50
cojeaba, 1, 0.025, 50
cojear, 1, 0.025, 50
cojeéis, 1, 0.025, 50
cojo, 4, 0.025, 50
cojos, 1, 0.025, 50
cojín, 9, 0.025, 50
cola, 21, 0.025, 50
colada, 4, 0.025, 50
colambre, 1, 0.025, 50
colar, 1, 0.025, 50
colas, 6, 0.025, 50
colcha, 5, 0.025, 50
colchado, 1, 0.025, 50
colchas, 1, 0.025, 50
colchones, 4, 0.025, 50
colchón, 1, 0.025, 50
colegial, 1, 0.025, 50
colegido, 1, 0.025, 50
colegio, 3, 0.025, 50
colegios, 2, 0.025, 50
colegir, 3, 0.025, 50
colegirse, 1, 0.025, 50
colegí, 1, 0.025, 50
coleto, 2, 0.025, 50
colgaban, 1, 0.025, 50
colgada, 4, 0.025, 50
colgadas, 2, 0.025, 50
colgado, 11, 0.025, 50
colgados, 3, 0.025, 50
colgando, 2, 0.025, 50
colgar, 1, 0.025, 50
colgarle, 1, 0.025, 50
colgándoos, 1, 0.025, 50
colgó, 3, 0.025, 50
colige, 1, 0.025, 50
